"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742005829","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742006215","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742006291","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742006307","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742006314","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007274","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007281","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007298","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007304","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007328","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007533","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007557","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007632","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007694","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007762","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742007892","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742008189","0007"," "," "," ","  "," ","6","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742008448","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742008622","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742008639","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742008691","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742008905","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742009612","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742009780","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742011240","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742012131","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742012544","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742012957","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742013015","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742040592","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742013572","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742013619","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742013824","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742013985","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742014029","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742014272","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742014425","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742014586","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742014630","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742014760","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742014937","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742014951","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742015132","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742015521","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742015880","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742015927","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742016047","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742016382","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742016504","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742016870","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742016894","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742016986","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742017303","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742017532","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742019086","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742019291","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742019666","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742024691","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742025858","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742025872","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742026220","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742026336","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742026671","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742026831","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742027098","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742027470","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742032948","0007"," "," "," ","  "," ","72","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742041247","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742049717","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742049724","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742042121","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742052625","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742054759","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742061092","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742056661","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742060736","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742058702","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742060095","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742067988","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742063362","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742060170","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742042671","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742051857","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742044040","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742047225","0007"," "," "," ","  "," ","24","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098970","735946004309","            10.05","1","EA","0078742064710","0007"," "," "," ","  "," ","12","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742003429","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742004082","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742005447","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742005652","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742005829","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742006215","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742006291","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742006307","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742006314","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007274","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007281","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007298","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007304","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007328","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007533","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007557","0007"," "," "," ","  "," ","64","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007632","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007694","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007762","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742007892","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742008189","0007"," "," "," ","  "," ","8","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742008448","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742008622","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742008639","0007"," "," "," ","  "," ","16","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742008691","0007"," "," "," ","  "," ","80","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742008905","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742009612","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742009780","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742011240","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742012131","0007"," "," "," ","  "," ","64","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742012544","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742012957","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742013015","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742040592","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742013572","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742013619","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742013824","0007"," "," "," ","  "," ","48","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742013985","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
"ORDER   ","WAL-MART STORES, INC.","919183560","7953090890","0","       0","20120426","550098976","735946004385","            10.05","1","EA","0078742014029","0007"," "," "," ","  "," ","32","        ","","","","","","","","","","","","","","","","","","","","","","","","","","",
